CSID,CaseMasterID,csdate,cstype,PolicePersonID
7700,16392,2024-06-17 03:00:14,A,381
7701,6572,2024-12-30 20:09:48,A,134
7702,21927,2025-01-05 08:58:35,A,296
7703,17769,2025-10-19 04:54:49,A,641
7704,15959,2023-05-17 09:03:52,A,974
7705,32988,2024-06-23 04:31:41,A,737
7706,22555,2026-02-27 09:58:04,A,693
7707,31607,2023-08-26 14:24:21,A,546
7708,26803,2024-10-31 07:54:37,A,350
7709,20527,2023-09-22 16:28:16,A,842
7710,6937,2024-03-17 15:44:08,A,1084
7711,38124,2024-04-06 09:57:13,A,1386
7712,8069,2025-09-13 04:38:47,A,708
7713,36087,2023-05-08 17:58:25,A,161
7714,11340,2024-01-06 18:50:04,A,1096
7715,37312,2024-06-28 00:43:06,A,131
7716,21120,2025-05-29 18:51:48,A,510
7717,7430,2025-11-16 12:43:31,A,783
7718,13513,2023-06-30 05:37:19,A,1054
7719,16977,2024-04-19 13:15:20,A,15
7720,18861,2023-04-01 05:14:00,A,445
7721,27965,2023-12-26 11:02:10,A,468
7722,7940,2024-11-11 07:59:09,A,1228
7723,21880,2025-07-19 16:50:24,A,133
7724,38822,2023-11-20 16:12:30,A,1160
7725,27148,2024-07-01 05:17:54,A,1048
7726,18588,2025-12-21 04:11:49,A,1063
7727,6993,2023-05-18 12:34:18,A,45
7728,6403,2025-07-24 12:29:51,A,1238
7729,12977,2025-11-08 13:22:14,A,271
7730,2250,2024-12-09 09:53:55,A,604
7731,10773,2025-12-04 22:18:00,A,1366
7732,6630,2025-02-13 08:26:50,A,73
7733,21633,2025-03-09 02:13:32,A,372
7734,22734,2025-07-24 02:36:25,A,119
7735,19089,2024-09-15 16:11:48,A,360
7736,18364,2024-03-18 14:03:05,A,19
7737,34778,2025-08-26 06:44:08,A,1380
7738,8655,2024-01-22 23:22:54,A,1380
7739,14415,2024-05-28 21:27:21,A,664
7740,23929,2024-02-26 03:09:41,A,612
7741,5698,2025-12-07 20:16:22,A,1269
7742,10831,2026-01-31 00:46:50,A,996
7743,22793,2024-10-10 12:23:49,A,1294
7744,56,2024-12-14 20:51:09,A,1222
7745,14525,2025-03-14 23:12:19,A,919
7746,32619,2024-06-22 09:17:22,A,1293
7747,23060,2024-10-20 22:44:53,A,627
7748,7272,2025-02-03 13:34:05,A,955
7749,8663,2025-02-06 16:46:54,A,1163
7750,27363,2025-05-28 11:13:00,A,76
7751,33091,2023-12-03 18:08:18,A,856
7752,17784,2024-01-13 00:52:31,A,273
7753,13622,2024-02-29 11:37:37,A,895
7754,6324,2024-03-08 05:44:42,A,316
7755,28785,2023-06-18 17:43:44,A,379
7756,13082,2023-10-17 08:38:36,A,250
7757,19200,2024-02-09 18:09:26,A,230
7758,7400,2024-09-22 07:33:20,A,93
7759,27553,2023-06-17 04:16:44,A,108
7760,37687,2024-10-15 16:02:39,A,272
7761,21781,2025-11-24 07:37:06,A,72
7762,7662,2023-12-22 00:12:03,A,1251
7763,30364,2024-03-23 23:05:21,A,823
7764,37954,2025-02-24 06:16:03,A,140
7765,26256,2025-09-14 06:56:15,A,836
7766,29302,2025-11-16 03:15:37,A,641
7767,29045,2025-12-19 15:06:24,A,377
7768,29170,2024-07-02 21:29:43,A,315
7769,6322,2025-04-21 05:37:58,A,958
7770,20418,2023-03-28 23:02:28,A,826
7771,16244,2023-05-21 06:28:13,A,1406
7772,16201,2023-08-24 19:46:12,A,478
7773,15639,2023-12-13 12:09:16,A,596
7774,38716,2026-02-09 07:46:41,A,126
7775,39653,2023-04-29 04:58:08,A,1422
7776,20197,2025-02-11 03:29:21,A,1114
7777,34231,2025-09-07 04:08:13,A,99
7778,27571,2023-08-03 20:44:12,A,251
7779,11846,2024-05-22 02:24:15,A,265
7780,10777,2025-01-23 06:18:21,A,875
7781,25370,2025-04-23 08:55:30,A,529
7782,27416,2026-03-31 07:08:20,A,1156
7783,26204,2023-05-30 22:37:55,A,847
7784,18085,2023-10-31 22:09:43,A,406
7785,24284,2024-05-20 19:53:03,A,1348
7786,36694,2024-06-26 16:25:01,A,1092
7787,19263,2025-11-24 20:43:24,A,197
7788,17783,2023-06-08 23:29:51,A,1082
7789,7872,2023-09-21 20:05:46,A,301
7790,18146,2024-05-22 04:28:07,A,1086
7791,12785,2024-09-17 11:42:37,A,501
7792,35870,2024-12-19 03:40:20,A,434
7793,11112,2025-03-28 12:30:00,A,265
7794,25032,2024-08-08 18:12:08,A,233
7795,39487,2024-12-11 19:23:55,A,20
7796,9474,2025-01-31 13:38:05,A,1068
7797,27170,2025-04-30 00:43:36,A,145
7798,30070,2026-01-24 11:15:56,A,301
7799,34180,2023-11-21 15:05:08,A,1174
7800,12921,2024-05-19 18:26:16,A,1284
7801,34409,2024-04-19 07:09:25,A,1402
7802,32753,2025-10-07 01:14:44,A,1230
7803,39254,2026-02-16 02:37:14,A,705
7804,7326,2023-11-16 22:22:52,A,1432
7805,17624,2023-12-17 07:12:14,A,1229
7806,9447,2024-09-13 12:25:17,A,684
7807,26725,2025-05-18 19:51:01,A,839
7808,23875,2024-07-10 22:13:44,A,1289
7809,28629,2023-09-13 09:14:45,A,54
7810,37883,2024-02-23 23:35:44,A,946
7811,35979,2024-02-29 09:01:51,A,756
7812,39489,2024-12-23 17:18:16,A,195
7813,12265,2025-03-09 09:35:51,A,57
7814,35857,2025-03-20 00:07:02,A,386
7815,37507,2025-10-04 11:20:10,A,1036
7816,10458,2026-01-18 01:40:11,A,705
7817,21448,2023-12-04 12:10:41,A,1463
7818,36879,2024-08-12 10:04:15,A,627
7819,27359,2024-08-21 02:34:09,A,439
7820,7670,2024-10-24 12:49:33,A,1462
7821,11948,2023-07-30 00:14:16,A,297
7822,16413,2023-10-05 09:59:05,A,736
7823,33730,2023-05-14 02:41:45,A,672
7824,4413,2023-05-24 08:06:01,A,1209
7825,28495,2023-08-16 00:40:22,A,1305
7826,34447,2025-07-27 06:59:17,A,272
7827,26616,2023-04-16 09:15:43,A,942
7828,35146,2023-09-27 19:44:14,A,88
7829,24064,2025-03-19 12:44:09,A,1438
7830,19801,2025-07-21 03:44:57,A,1167
7831,33254,2023-10-08 02:01:54,A,305
7832,7176,2023-09-03 13:29:42,A,896
7833,7925,2023-09-27 22:07:10,A,765
7834,22332,2025-02-08 12:09:03,A,1123
7835,26059,2025-11-05 23:36:21,A,1348
7836,36126,2024-04-15 04:56:57,A,906
7837,18291,2025-06-13 00:50:52,A,91
7838,12172,2024-05-22 21:25:19,A,1028
7839,30484,2025-08-21 04:18:08,A,568
7840,27546,2024-12-16 09:29:34,A,767
7841,24756,2025-05-19 09:38:03,A,198
7842,344,2025-11-14 10:02:49,A,1192
7843,22305,2024-01-26 17:01:37,A,835
7844,20765,2025-10-13 13:23:12,A,722
7845,18499,2024-06-11 06:37:30,A,95
7846,27500,2025-06-27 08:37:29,A,1322
7847,25549,2025-07-07 05:07:15,A,232
7848,29925,2026-02-07 17:08:10,A,116
7849,27037,2024-12-05 05:16:34,A,5
7850,26682,2025-03-31 07:54:27,A,193
7851,8634,2025-08-18 05:54:42,A,1418
7852,36432,2023-11-06 20:58:53,A,1243
7853,29404,2025-01-29 03:58:57,A,347
7854,3598,2025-05-09 02:11:18,A,713
7855,32146,2025-07-25 15:39:08,A,160
7856,21374,2024-04-03 08:03:23,A,265
7857,17719,2025-09-09 03:42:59,A,1138
7858,32123,2026-01-27 15:35:53,A,1425
7859,21133,2026-03-17 15:33:58,A,564
7860,12484,2023-07-26 19:55:21,A,1107
7861,24073,2025-04-23 09:43:39,A,561
7862,15301,2025-10-02 11:49:21,A,755
7863,21681,2024-04-02 10:13:27,A,387
7864,17725,2025-02-21 12:43:41,A,711
7865,11127,2026-02-06 17:10:07,A,725
7866,28191,2026-02-24 10:42:43,A,45
7867,20070,2023-07-04 22:32:29,A,460
7868,19244,2024-01-20 20:57:32,A,886
7869,38360,2025-04-15 14:32:09,A,674
7870,14127,2025-02-27 23:56:39,A,647
7871,33641,2025-08-09 07:06:39,A,1483
7872,9360,2025-08-20 23:28:30,A,1386
7873,29419,2023-10-15 09:53:33,A,887
7874,37895,2024-07-09 01:08:42,A,20
7875,19374,2025-11-09 05:05:09,A,702
7876,29661,2026-03-07 17:24:06,A,434
7877,15713,2023-11-16 05:53:01,A,46
7878,31609,2024-12-16 17:03:40,A,452
7879,12574,2025-02-22 06:50:01,A,1396
7880,38350,2023-12-26 17:51:08,A,832
7881,11262,2024-10-30 17:01:37,A,1142
7882,30286,2025-04-09 17:03:18,A,590
7883,30755,2023-09-19 20:03:41,A,1043
7884,8132,2024-01-24 11:53:49,A,283
7885,27082,2024-02-22 08:19:36,A,1221
7886,19388,2024-07-18 19:05:05,A,812
7887,30590,2024-12-13 20:53:11,A,1434
7888,7072,2025-05-27 23:10:53,A,37
7889,32159,2025-12-20 12:59:21,A,1455
7890,19600,2024-08-06 11:06:37,A,1195
7891,31018,2023-09-02 11:44:08,A,1243
7892,21925,2023-09-04 04:19:03,A,1408
7893,10160,2024-01-12 16:47:43,A,784
7894,830,2024-09-05 05:47:56,A,1296
7895,8559,2025-06-25 06:26:26,A,519
7896,36047,2025-11-21 06:54:32,A,6
7897,39738,2026-01-18 02:29:04,A,328
7898,25798,2023-09-01 19:05:33,A,1220
7899,21208,2024-03-16 02:07:02,A,820
7900,37919,2024-06-09 03:17:34,A,1334
7901,34140,2025-01-28 02:29:13,A,572
7902,28314,2025-04-30 17:34:05,A,87
7903,13463,2023-03-10 16:40:17,A,136
7904,37659,2024-01-20 06:56:29,A,476
7905,14055,2023-09-28 18:17:44,A,479
7906,35378,2025-03-28 09:22:35,A,398
7907,39448,2023-11-02 05:11:22,A,1026
7908,9540,2023-10-26 21:49:36,A,562
7909,37602,2023-12-20 01:01:59,A,1353
7910,36416,2024-08-06 20:38:57,A,136
7911,17031,2025-04-03 09:01:01,A,1357
7912,33679,2025-05-07 14:50:25,A,472
7913,26241,2023-03-14 15:49:35,A,200
7914,19372,2023-05-21 11:10:35,A,66
7915,24526,2023-11-05 15:16:55,A,889
7916,26699,2023-11-17 10:11:31,A,10
7917,38163,2024-03-26 23:49:33,A,172
7918,9828,2025-03-01 02:45:43,A,1388
7919,9387,2025-10-09 02:12:24,A,433
7920,7990,2026-02-10 13:16:13,A,1071
7921,22370,2026-04-14 07:19:54,A,481
7922,11242,2023-03-25 10:32:52,A,1038
7923,23556,2023-06-27 23:39:51,A,1243
7924,22686,2024-04-04 07:39:56,A,1301
7925,35157,2023-09-08 02:03:28,A,1204
7926,3080,2023-10-25 12:20:01,A,207
7927,21685,2024-02-03 18:19:54,A,1400
7928,31277,2024-01-21 17:29:18,A,249
7929,22584,2024-03-15 00:18:35,A,1011
7930,36666,2025-07-27 14:56:38,A,27
7931,28281,2023-11-12 23:12:06,A,5
7932,32996,2023-05-21 16:32:44,A,733
7933,26852,2024-03-03 11:36:22,A,1251
7934,19211,2024-07-06 02:55:55,A,485
7935,18442,2025-03-04 08:05:32,A,405
7936,22715,2023-08-03 03:33:06,A,640
7937,14753,2023-10-21 15:06:48,A,378
7938,22268,2024-01-06 00:54:07,A,95
7939,23224,2024-11-23 07:59:21,A,1184
7940,27116,2023-09-21 18:42:42,A,1086
7941,8899,2024-06-22 23:45:38,A,690
7942,12817,2024-05-15 17:32:39,A,1412
7943,1120,2024-08-20 15:12:51,A,1066
7944,23592,2023-04-04 15:38:26,A,1226
7945,31952,2023-10-16 14:06:06,A,329
7946,21807,2025-06-06 09:20:48,A,284
7947,30644,2025-11-24 15:26:25,A,1191
7948,34702,2026-03-13 15:43:27,A,596
7949,17566,2025-11-02 14:04:39,A,1269
7950,11622,2023-09-03 23:15:45,A,300
7951,22176,2024-01-12 10:33:38,A,318
7952,29708,2024-03-28 23:19:55,A,1155
7953,15680,2024-06-12 13:07:55,A,1115
7954,29451,2025-02-22 21:37:49,A,939
7955,30734,2025-07-17 13:26:01,A,1142
7956,19247,2025-09-05 09:37:43,A,561
7957,15765,2025-10-30 01:30:05,A,351
7958,31979,2023-06-20 15:22:19,A,106
7959,13611,2024-02-03 16:22:48,A,1351
7960,32586,2024-07-17 00:59:12,A,2
7961,35271,2025-01-28 23:25:19,A,788
7962,15050,2025-06-25 05:11:46,A,1279
7963,16854,2025-07-23 05:24:38,A,882
7964,22201,2026-01-14 03:45:32,A,836
7965,21788,2023-03-27 07:36:18,A,745
7966,31107,2024-10-22 06:00:57,A,567
7967,34458,2025-01-15 12:04:47,A,393
7968,27493,2025-05-17 23:54:04,A,1033
7969,8964,2023-05-14 07:08:06,A,1305
7970,13814,2023-08-15 15:06:12,A,828
7971,8232,2024-08-14 10:40:24,A,148
7972,13165,2025-03-10 10:42:58,A,1221
7973,27680,2026-02-17 14:12:39,A,844
7974,17280,2024-02-10 06:46:33,A,691
7975,12305,2024-04-29 06:46:53,A,46
7976,11554,2024-05-23 14:06:02,A,146
7977,37949,2025-08-24 18:17:22,A,455
7978,12383,2023-06-16 14:20:05,A,1294
7979,16931,2024-01-03 23:06:45,A,1121
7980,34903,2023-07-07 22:51:32,A,951
7981,13090,2023-09-26 07:39:06,A,1194
7982,18428,2024-11-11 21:40:42,A,1166
7983,29935,2023-09-25 21:02:26,A,715
7984,21816,2023-09-23 11:33:29,A,509
7985,21140,2024-02-10 21:05:03,A,950
7986,21311,2024-10-29 02:51:22,A,517
7987,39730,2023-07-27 17:50:03,A,1295
7988,39326,2024-07-16 12:44:11,A,98
7989,31910,2025-08-10 09:43:44,A,1249
7990,22971,2023-09-23 19:52:23,A,354
7991,36254,2024-12-08 20:41:24,A,536
7992,24022,2025-05-29 14:38:29,A,1424
7993,34234,2024-04-14 15:15:23,A,682
7994,28583,2025-07-30 10:44:31,A,384
7995,32679,2024-04-19 20:05:27,A,58
7996,8462,2024-05-08 21:41:04,A,1085
7997,15915,2024-09-17 14:00:42,A,391
7998,23998,2023-05-06 13:46:22,A,1362
7999,7668,2023-07-04 06:10:00,A,1424
8000,10613,2023-11-08 23:26:54,A,622
8001,33790,2024-11-24 14:59:10,A,349
8002,27494,2025-04-05 17:56:39,A,447
8003,22930,2023-03-23 13:00:19,A,1410
8004,36097,2023-05-23 09:16:39,A,42
8005,29471,2024-05-05 10:46:34,A,860
8006,29335,2025-06-10 03:44:24,A,508
8007,22978,2025-11-06 03:22:53,A,718
8008,12972,2023-04-28 00:40:42,A,1356
8009,7305,2024-04-16 16:18:45,A,1388
8010,11011,2024-04-29 12:01:54,A,381
8011,16326,2024-11-09 08:51:11,A,578
8012,30615,2025-07-15 02:11:33,A,483
8013,18119,2023-05-13 08:42:50,A,952
8014,8534,2023-11-26 03:01:37,A,1457
8015,8727,2024-04-08 11:32:39,A,161
8016,36207,2025-12-05 22:03:16,A,21
8017,33829,2024-07-06 21:10:19,A,32
8018,18975,2024-08-22 15:17:39,A,95
8019,11272,2025-01-01 17:21:43,A,498
8020,38406,2025-03-20 00:11:56,A,630
8021,20478,2023-12-31 07:30:58,A,721
8022,23696,2025-05-02 20:05:44,A,245
8023,28200,2023-05-22 02:36:11,A,1383
8024,28955,2025-08-23 01:51:15,A,61
8025,8747,2025-08-14 18:04:27,A,222
8026,21839,2026-04-23 21:47:11,A,1391
8027,23223,2025-08-21 08:51:35,A,1275
8028,26769,2024-09-19 17:54:45,A,293
8029,13838,2025-12-10 21:49:06,A,1217
8030,25755,2024-03-04 00:03:32,A,300
8031,38989,2025-08-01 04:22:35,A,195
8032,25315,2026-01-30 23:35:43,A,1257
8033,37924,2026-04-08 12:47:22,A,822
8034,39530,2024-03-12 12:33:41,A,1461
8035,9027,2024-08-10 08:19:57,A,1270
8036,11981,2025-05-14 22:01:15,A,1251
8037,7905,2025-11-09 06:58:59,A,1316
8038,15081,2023-09-08 15:43:54,A,945
8039,30125,2023-06-18 10:57:28,A,572
8040,23338,2024-12-20 07:58:31,A,629
8041,29790,2023-06-18 05:12:55,A,774
8042,22970,2025-11-26 13:09:05,A,640
8043,9182,2026-04-19 17:15:58,A,819
8044,28091,2023-11-18 13:10:23,A,66
8045,29582,2025-05-05 05:05:02,A,485
8046,25201,2023-08-24 03:31:14,A,659
8047,37813,2024-11-19 14:54:02,A,580
8048,37269,2025-03-08 04:58:00,A,1060
8049,20015,2023-08-01 23:32:11,A,266
8050,26537,2023-11-14 18:01:27,A,547
8051,36329,2025-06-25 12:56:33,A,1454
8052,19466,2024-03-09 20:32:35,A,1196
8053,26153,2025-01-15 23:20:37,A,196
8054,26163,2025-12-01 15:13:13,A,1132
8055,33906,2023-12-24 01:49:32,A,1181
8056,23996,2024-11-14 18:06:32,A,1166
8057,26793,2025-11-08 05:05:57,A,786
8058,18503,2024-05-30 20:44:07,A,594
8059,11259,2024-04-16 14:21:26,A,497
8060,25903,2024-11-23 20:25:46,A,452
8061,15759,2025-08-21 19:04:41,A,1032
8062,26336,2023-04-22 15:01:17,A,841
8063,14239,2024-02-11 00:41:33,A,476
8064,17695,2024-05-24 07:52:06,A,1318
8065,25455,2025-02-17 22:34:48,A,362
8066,20240,2026-01-13 18:09:17,A,227
8067,15426,2023-10-30 03:57:45,A,658
8068,13778,2023-11-16 20:13:04,A,630
8069,34514,2024-02-01 06:27:18,A,760
8070,8809,2025-05-06 22:50:05,A,591
8071,3856,2024-04-06 22:38:46,A,748
8072,32503,2025-04-08 05:13:33,A,260
8073,13712,2025-07-06 18:05:54,A,1174
8074,23624,2023-08-06 06:02:56,A,198
8075,31100,2025-02-18 17:17:00,A,233
8076,33927,2023-08-23 03:00:19,A,402
8077,28296,2025-02-05 02:48:41,A,1283
8078,11322,2025-03-04 02:35:46,A,353
8079,13736,2025-09-15 10:09:36,A,708
8080,9819,2025-09-13 12:01:46,A,936
8081,14077,2025-07-11 20:33:05,A,1291
8082,19935,2025-09-25 06:39:34,A,571
8083,11553,2023-09-03 06:21:52,A,1212
8084,18659,2024-08-25 21:52:01,A,1468
8085,34943,2023-10-31 12:42:41,A,1265
8086,35671,2024-11-22 20:11:39,A,822
8087,18231,2025-11-21 13:51:56,A,1323
8088,25386,2024-12-29 19:25:48,A,697
8089,34335,2025-05-23 15:21:02,A,254
8090,15271,2023-11-23 15:38:39,A,201
8091,28927,2025-03-25 08:13:57,A,253
8092,33748,2025-04-27 08:33:24,A,285
8093,24973,2025-10-02 13:39:52,A,1062
8094,24930,2023-04-20 23:36:52,A,326
8095,12351,2023-08-06 11:37:12,A,1158
8096,6889,2024-08-29 10:06:35,A,128
8097,15690,2024-10-29 11:43:42,A,440
8098,13751,2025-01-16 02:57:43,A,875
8099,31325,2025-11-15 19:05:37,A,178
8100,16548,2023-08-02 22:21:34,A,238
8101,27980,2023-07-07 04:59:13,A,1306
8102,24737,2023-09-01 00:58:22,A,576
8103,15247,2024-07-08 06:56:10,A,907
8104,38325,2025-08-28 11:22:09,A,5
8105,18995,2026-03-28 13:59:57,A,225
8106,22392,2023-12-05 09:10:59,A,1271
8107,32496,2024-12-31 21:27:12,A,1399
8108,22739,2025-04-11 00:04:32,A,724
8109,39734,2023-03-20 10:53:07,A,467
8110,34823,2024-11-09 14:15:50,A,1277
8111,16869,2025-11-05 17:22:47,A,988
8112,11595,2026-02-21 08:21:06,A,892
8113,10991,2023-07-21 03:01:30,A,100
8114,7889,2024-07-31 04:57:17,A,19
8115,33368,2024-09-07 23:55:17,A,386
8116,36092,2025-04-04 04:01:49,A,415
8117,14219,2025-12-13 14:46:48,A,202
8118,13215,2026-01-22 09:48:53,A,165
8119,9734,2024-07-05 13:48:06,A,805
8120,12654,2024-06-28 22:31:20,A,300
8121,21453,2024-10-01 11:19:35,A,1094
8122,13050,2024-07-22 11:02:39,A,292
8123,10341,2025-03-29 23:22:47,A,1252
8124,24370,2025-06-16 18:42:20,A,946
8125,3165,2023-05-30 09:25:46,A,1214
8126,19483,2023-11-19 17:05:46,A,1273
8127,6920,2023-06-06 03:06:53,A,147
8128,7480,2024-03-20 06:03:53,A,431
8129,37641,2025-01-04 10:41:01,A,267
8130,10407,2023-05-08 16:33:08,A,290
8131,19726,2023-10-12 04:51:42,A,1081
8132,29136,2024-05-28 04:11:29,A,457
8133,15717,2025-04-08 04:22:52,A,138
8134,37623,2025-08-14 01:28:39,A,939
8135,22443,2024-01-23 02:42:07,A,1413
8136,20561,2025-09-29 05:01:53,A,511
8137,12242,2025-11-10 12:39:33,A,1070
8138,32260,2026-01-28 04:29:46,A,829
8139,14363,2023-10-17 06:20:09,A,632
8140,17466,2026-02-27 08:40:17,A,1198
8141,7245,2025-03-12 00:33:28,A,1079
8142,32388,2025-06-08 23:12:15,A,1150
8143,32624,2023-04-17 15:56:11,A,1392
8144,24141,2023-07-17 10:15:36,A,1363
8145,27034,2023-10-31 04:08:55,A,126
8146,39166,2024-12-19 00:18:01,A,955
8147,12703,2025-06-15 15:14:05,A,969
8148,6853,2026-01-27 16:34:42,A,362
8149,27256,2024-08-12 15:38:59,A,1486
8150,26175,2025-01-24 17:00:53,A,664
8151,38581,2025-10-16 12:53:50,A,605
8152,11845,2023-09-11 12:15:30,A,1028
8153,33665,2024-07-16 20:21:33,A,994
8154,34105,2025-09-20 18:46:58,A,915
8155,26465,2026-03-12 18:37:05,A,559
8156,15377,2024-07-22 16:41:57,A,1044
8157,15665,2025-03-07 02:27:16,A,1313
8158,7763,2023-04-23 13:03:50,A,64
8159,38615,2023-11-09 03:21:48,A,887
8160,25505,2024-02-08 09:30:58,A,86
8161,20436,2024-06-05 07:22:40,A,368
8162,37678,2024-09-15 05:34:17,A,202
8163,27162,2025-03-28 05:38:50,A,408
8164,24765,2025-05-16 05:29:06,A,387
8165,33805,2023-06-02 04:10:12,A,1153
8166,9254,2024-05-23 03:59:49,A,1420
8167,24335,2024-08-23 22:20:16,A,1477
8168,8815,2025-02-07 22:08:46,A,1335
8169,21678,2026-01-21 11:02:50,A,1140
8170,28282,2023-05-08 07:51:59,A,1135
8171,33721,2023-04-10 14:44:45,A,225
8172,35376,2024-03-27 20:02:53,A,1205
8173,12885,2024-09-16 12:31:44,A,351
8174,26490,2025-04-02 22:24:26,A,940
8175,36899,2026-03-05 22:12:53,A,680
8176,13042,2026-02-05 16:02:12,A,790
8177,37284,2023-09-13 21:35:46,A,433
8178,22166,2024-06-19 08:20:02,A,523
8179,25329,2025-02-28 16:15:54,A,737
8180,35122,2025-04-22 10:44:44,A,708
8181,17308,2025-08-10 15:26:09,A,30
8182,34765,2023-09-15 21:41:35,A,644
8183,21814,2025-12-15 08:07:13,A,275
8184,26603,2024-01-28 21:20:30,A,963
8185,19579,2024-10-11 07:39:18,A,323
8186,12556,2026-02-04 08:37:42,A,338
8187,22656,2024-03-19 06:45:00,A,572
8188,33902,2024-11-02 07:15:41,A,1037
8189,16023,2024-12-12 02:36:24,A,1361
8190,37288,2025-07-13 14:45:13,A,1414
8191,28185,2026-01-10 05:16:51,A,55
8192,24328,2023-11-12 11:23:29,A,1010
8193,23990,2024-02-19 16:03:09,A,1184
8194,35654,2026-02-04 08:56:42,A,790
8195,23314,2023-09-02 07:43:51,A,216
8196,26453,2024-01-30 03:00:14,A,271
8197,30012,2024-06-30 02:56:04,A,299
8198,38537,2025-08-05 16:29:17,A,704
8199,22262,2023-08-09 05:10:58,A,654
8200,6224,2023-08-28 19:54:36,A,359
8201,21630,2025-01-01 17:21:46,A,710
8202,10750,2025-08-22 12:52:55,A,378
8203,38965,2025-06-14 04:06:32,A,416
8204,24928,2025-09-30 23:35:49,A,1131
8205,32498,2023-02-28 14:39:52,A,592
8206,15147,2024-02-13 19:51:28,A,556
8207,18293,2024-01-21 20:42:52,A,925
8208,17957,2024-05-12 23:27:14,A,1231
8209,21367,2025-10-20 14:21:44,A,1087
8210,21041,2024-04-20 21:41:20,A,1149
8211,36080,2025-08-27 11:16:26,A,406
8212,33940,2026-02-06 11:54:51,A,183
8213,29902,2024-11-16 05:46:12,A,1479
8214,25212,2024-12-05 20:19:36,A,85
8215,27289,2023-06-30 11:21:04,A,1373
8216,29572,2025-07-17 15:52:28,A,145
8217,7786,2025-07-30 20:31:09,A,299
8218,5242,2023-05-03 00:01:30,A,1044
8219,9023,2023-12-18 19:34:43,A,1380
8220,29892,2024-11-20 18:01:40,A,347
8221,25757,2025-01-01 14:44:59,A,1181
8222,18812,2025-05-13 17:30:20,A,424
8223,9377,2025-06-23 17:10:58,A,612
8224,36886,2025-11-23 19:27:09,A,279
8225,34660,2023-08-08 02:39:32,A,1106
8226,25135,2023-10-06 06:21:46,A,511
8227,9304,2025-01-02 14:11:00,A,603
8228,10042,2023-04-16 10:35:08,A,348
8229,13191,2024-06-29 02:42:22,A,1288
8230,22345,2025-01-05 17:28:34,A,29
8231,25049,2025-01-30 12:42:26,A,1081
8232,1149,2023-05-18 23:03:26,A,765
8233,8962,2024-02-02 10:25:34,A,1220
8234,34517,2024-04-12 23:11:39,A,848
8235,39026,2024-04-26 06:15:11,A,1033
8236,16760,2024-05-20 00:39:18,A,1295
8237,37729,2025-10-14 19:46:54,A,60
8238,23643,2023-11-15 09:25:49,A,1163
8239,28600,2024-06-09 13:09:45,A,1126
8240,8668,2025-09-25 09:05:16,A,650
8241,33380,2025-11-10 10:07:21,A,291
8242,24553,2024-07-13 10:23:35,A,1375
8243,13500,2023-06-20 17:37:51,A,33
8244,34038,2023-06-09 03:15:02,A,511
8245,39066,2023-09-15 12:28:11,A,369
8246,14990,2024-10-22 23:12:51,A,1303
8247,36938,2025-04-28 11:54:12,A,181
8248,29913,2026-01-22 08:40:38,A,1234
8249,36557,2023-05-07 09:01:36,A,1269
8250,28181,2023-08-18 03:37:36,A,615
8251,29867,2025-05-17 04:37:23,A,669
8252,11009,2025-06-11 07:12:23,A,1113
8253,11783,2023-05-22 09:46:05,A,1293
8254,34963,2023-08-31 09:41:29,A,1475
8255,24118,2026-01-15 05:05:39,A,966
8256,27665,2024-01-14 03:29:13,A,563
8257,25287,2024-02-16 22:40:48,A,57
8258,18761,2025-01-27 19:54:08,A,242
8259,34992,2024-12-28 16:04:56,A,1370
8260,19067,2025-05-04 12:48:22,A,541
8261,31689,2024-02-21 02:58:53,A,227
8262,13323,2024-06-24 01:48:28,A,699
8263,30334,2023-07-24 06:54:17,A,1085
8264,23162,2025-06-09 12:05:23,A,1355
8265,37086,2025-04-22 21:45:46,A,11
8266,25861,2025-05-09 15:56:31,A,1431
8267,34998,2025-06-28 21:11:54,A,829
8268,9347,2024-04-17 18:34:32,A,905
8269,11132,2024-12-18 23:35:49,A,929
8270,13931,2025-10-27 04:38:51,A,1377
8271,23961,2025-11-18 18:28:12,A,207
8272,17032,2023-10-25 18:26:39,A,118
8273,19540,2023-09-27 10:05:44,A,543
8274,15919,2024-05-22 03:37:24,A,1174
8275,34856,2024-06-01 09:52:13,A,493
8276,6666,2025-01-20 12:45:56,A,1033
8277,20178,2023-05-13 06:28:00,A,1184
8278,14364,2023-04-10 16:01:38,A,2
8279,26876,2024-05-14 09:09:51,A,1058
8280,36271,2024-09-26 07:39:04,A,987
8281,8920,2024-11-24 17:01:05,A,859
8282,25102,2023-07-02 03:34:51,A,770
8283,36509,2024-06-11 17:02:35,A,399
8284,20159,2024-06-18 18:28:15,A,1195
8285,16180,2024-12-29 09:31:51,A,1228
8286,48,2025-02-16 23:30:45,A,1400
8287,38939,2023-08-31 02:41:40,A,1049
8288,32651,2024-12-09 16:55:08,A,1368
8289,24838,2026-02-21 16:42:02,A,575
8290,12292,2025-11-15 00:13:22,A,1232
8291,9840,2026-02-23 19:31:48,A,436
8292,13683,2023-12-24 10:10:07,A,1197
8293,12515,2025-02-21 11:40:00,A,1284
8294,13633,2025-05-19 05:56:19,A,298
8295,3946,2025-12-24 18:17:28,A,483
8296,6816,2023-04-08 06:59:33,A,278
8297,28917,2023-07-25 10:51:20,A,230
