ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateID,ArrestSurrenderDistrictID,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
17931,11709,Surrender,17-04-2023,1,5,1079,407,327,44866,1,0
17932,15713,Arrest,03-09-2023,1,5,1079,617,334,44868,1,0
17933,21118,Surrender,27-04-2024,1,5,1079,557,329,44870,1,0
17934,29923,Arrest,21-08-2024,1,5,1079,836,333,44872,1,0
17935,31609,Surrender,24-09-2024,1,5,1079,1232,326,44873,1,0
17936,12574,Surrender,07-01-2025,1,5,1079,971,326,44877,1,0
17937,38485,Surrender,20-11-2025,1,5,1079,453,325,44881,1,0
17938,27375,Surrender,10-01-2026,1,5,1079,4,333,44884,1,0
17939,25154,Arrest,21-01-2023,1,5,1079,1249,329,44887,1,0
17940,25001,Surrender,22-03-2023,1,5,1079,494,328,44890,1,0
17941,25001,Arrest,09-04-2023,1,5,1079,765,328,44891,1,0
17942,17400,Surrender,19-04-2023,1,5,1079,1065,334,44892,1,0
17943,25911,Surrender,04-10-2023,1,5,1079,609,328,44894,1,0
17944,8870,Surrender,08-02-2024,1,5,1079,1299,335,44898,1,0
17945,5289,Surrender,04-01-2025,1,5,1079,787,331,44902,1,0
17946,9406,Surrender,13-03-2025,1,5,1079,1009,335,44904,1,0
17947,25607,Surrender,26-07-2025,1,5,1079,38,333,44905,1,0
17948,33326,Surrender,22-10-2025,1,5,1079,1185,331,44910,1,0
17949,33338,Arrest,20-02-2023,1,5,1079,1260,328,44911,1,0
17950,30755,Arrest,28-06-2023,1,5,1079,848,335,44912,1,0
17951,7951,Arrest,30-07-2023,1,5,1079,669,331,44914,1,0
17952,27082,Surrender,18-02-2024,1,5,1079,79,325,44918,1,0
17953,19388,Surrender,29-06-2024,1,5,1079,784,333,44920,1,0
17954,31140,Arrest,06-11-2024,1,5,1079,95,328,44922,1,0
17955,7072,Surrender,06-04-2025,1,5,1079,836,333,44923,1,0
17956,32159,Surrender,21-10-2025,1,5,1079,1182,329,44925,1,0
17957,22096,Arrest,29-12-2025,1,5,1079,486,326,44926,1,0
17958,29730,Surrender,12-01-2024,1,5,1080,1244,328,44930,1,0
17959,29730,Surrender,07-01-2024,1,5,1080,460,328,44931,1,0
17960,6466,Arrest,22-03-2024,1,5,1080,929,335,44933,1,0
17961,39274,Arrest,18-12-2024,1,5,1080,286,335,44937,1,0
17962,17070,Arrest,22-02-2025,1,5,1080,30,334,44938,1,0
17963,6896,Arrest,23-05-2025,1,5,1080,602,329,44940,1,0
17964,14783,Arrest,16-08-2025,1,5,1080,1264,335,44943,1,0
17965,17630,Surrender,12-02-2023,1,5,1080,1098,335,44946,1,0
17966,8186,Surrender,18-08-2024,1,5,1080,1051,334,44951,1,0
17967,31329,Surrender,30-06-2025,1,5,1080,273,333,44952,1,0
17968,21925,Surrender,18-06-2023,1,5,1080,69,328,44958,1,0
17969,39494,Surrender,17-10-2023,1,5,1080,505,331,44959,1,0
17970,26726,Arrest,28-12-2023,1,5,1080,863,335,44963,1,0
17971,830,Arrest,02-07-2024,1,5,1080,1489,328,44966,1,0
17972,21879,Surrender,31-08-2024,1,5,1080,848,328,44968,1,0
17973,8559,Arrest,07-04-2025,1,5,1080,1306,326,44975,1,0
17974,35138,Surrender,02-05-2025,1,5,1080,1138,335,44978,1,0
17975,29727,Surrender,14-05-2025,1,5,1080,738,329,44979,1,0
17976,36047,Arrest,24-09-2025,1,5,1080,313,327,44981,1,0
17977,36047,Surrender,26-09-2025,1,5,1080,1174,327,44982,1,0
17978,15899,Arrest,12-08-2023,1,5,1080,977,326,44990,1,0
17979,21208,Arrest,16-12-2023,1,5,1080,186,331,44991,1,0
17980,21208,Surrender,23-12-2023,1,5,1080,752,331,44992,1,0
17981,31414,Surrender,02-06-2024,1,5,1080,244,329,44996,1,0
17982,34140,Surrender,20-11-2024,1,5,1080,494,333,44998,1,0
17983,35022,Surrender,24-06-2023,1,5,1081,1494,329,45006,1,0
17984,6890,Surrender,08-02-2024,1,5,1081,74,328,45008,1,0
17985,16241,Arrest,28-05-2025,1,5,1081,859,333,45015,1,0
17986,13562,Arrest,26-11-2025,1,5,1081,1380,327,45016,1,0
17987,12502,Surrender,23-02-2023,1,5,1081,1277,333,45020,1,0
17988,25138,Arrest,22-05-2023,1,5,1081,200,334,45021,1,0
17989,25138,Arrest,22-05-2023,1,5,1081,1447,334,45022,1,0
17990,36608,Surrender,20-09-2023,1,5,1081,1380,333,45026,1,0
17991,37659,Surrender,20-11-2023,1,5,1081,159,333,45030,1,0
17992,18738,Arrest,09-02-2024,1,5,1081,482,335,45031,1,0
17993,4408,Surrender,06-11-2025,1,5,1081,650,329,45034,1,0
17994,25028,Surrender,27-02-2023,1,5,1081,207,326,45035,1,0
17995,16926,Surrender,13-03-2023,1,5,1081,508,331,45036,1,0
17996,16802,Arrest,27-07-2023,1,5,1081,257,333,45040,1,0
17997,39252,Surrender,26-02-2025,1,5,1081,25,328,45046,1,0
17998,39252,Surrender,25-02-2025,1,5,1081,1132,328,45047,1,0
17999,25508,Surrender,14-07-2025,1,5,1081,482,335,45051,1,0
18000,39448,Arrest,12-08-2023,1,5,1081,1406,328,45052,1,0
18001,9540,Surrender,27-09-2023,1,5,1081,1012,331,45053,1,0
18002,36416,Surrender,22-05-2024,1,5,1081,1396,327,45057,1,0
18003,36416,Arrest,27-05-2024,1,5,1081,797,327,45058,1,0
18004,10040,Surrender,04-07-2024,1,5,1081,368,331,45059,1,0
18005,10040,Arrest,20-07-2024,1,5,1081,930,331,45060,1,0
18006,33679,Arrest,07-04-2025,1,5,1081,998,326,45066,1,0
18007,14430,Surrender,26-06-2025,1,5,1081,134,331,45071,1,0
18008,19267,Surrender,10-12-2025,1,5,1081,1092,332,45072,1,0
18009,7336,Surrender,24-02-2023,1,5,1082,877,331,45073,1,0
18010,10450,Surrender,20-03-2023,1,5,1082,1429,326,45076,1,0
18011,10450,Surrender,24-03-2023,1,5,1082,274,326,45077,1,0
18012,19372,Arrest,16-03-2023,1,5,1082,30,328,45081,1,0
18013,39364,Arrest,24-06-2023,1,5,1082,426,331,45084,1,0
18014,39364,Surrender,23-06-2023,1,5,1082,1488,331,45085,1,0
18015,38163,Arrest,02-03-2024,1,5,1082,568,333,45089,1,0
18016,9828,Surrender,26-11-2024,1,5,1082,954,327,45092,1,0
18017,38824,Surrender,13-09-2025,1,5,1082,388,335,45095,1,0
18018,7990,Surrender,28-10-2025,1,5,1082,1308,327,45097,1,0
18019,35848,Surrender,28-12-2023,1,5,1082,640,328,45104,1,0
18020,39136,Arrest,10-07-2024,1,5,1082,12,331,45111,1,0
18021,33592,Arrest,10-11-2024,1,5,1082,681,334,45112,1,0
18022,33592,Arrest,08-11-2024,1,5,1082,911,334,45113,1,0
18023,29696,Arrest,01-10-2025,1,5,1082,333,330,45119,1,0
18024,18919,Surrender,07-11-2025,1,5,1082,515,326,45121,1,0
18025,9698,Surrender,03-05-2023,1,5,1082,977,327,45122,1,0
18026,9698,Arrest,01-05-2023,1,5,1082,1047,327,45123,1,0
18027,21685,Surrender,19-11-2023,1,5,1082,302,326,45129,1,0
18028,16350,Arrest,14-06-2025,1,5,1082,272,325,45133,1,0
18029,20071,Arrest,30-01-2023,1,5,1082,893,332,45136,1,0
18030,20071,Surrender,11-02-2023,1,5,1082,1257,332,45137,1,0
18031,13218,Surrender,26-03-2023,1,5,1082,1123,333,45139,1,0
18032,18799,Arrest,03-10-2023,1,5,1082,1442,326,45142,1,0
18033,18799,Arrest,05-10-2023,1,5,1082,279,326,45143,1,0
18034,22584,Surrender,06-12-2023,1,5,1082,1071,328,45148,1,0
18035,22607,Surrender,10-09-2024,1,5,1082,1404,328,45150,1,0
18036,36666,Surrender,29-05-2025,1,5,1082,726,330,45152,1,0
18037,22571,Arrest,14-09-2025,1,5,1082,542,325,45156,1,0
18038,35077,Arrest,31-10-2025,1,5,1082,7,327,45159,1,0
18039,35077,Surrender,20-10-2025,1,5,1082,45,327,45160,1,0
18040,19415,Arrest,25-12-2025,1,5,1082,739,334,45162,1,0
18041,36497,Surrender,24-05-2023,1,5,1083,595,335,45163,1,0
18042,36466,Surrender,24-02-2025,1,5,1083,422,332,45170,1,0
18043,20346,Surrender,07-10-2023,1,5,1083,659,327,45174,1,0
18044,26852,Surrender,31-12-2023,1,5,1083,281,333,45176,1,0
18045,26852,Arrest,29-12-2023,1,5,1083,1156,333,45177,1,0
18046,35833,Surrender,25-01-2024,1,5,1083,195,328,45178,1,0
18047,28959,Arrest,19-02-2024,1,5,1083,645,335,45179,1,0
18048,19211,Arrest,12-04-2024,1,5,1083,28,329,45180,1,0
18049,18916,Surrender,29-04-2024,1,5,1083,137,326,45182,1,0
18050,19669,Arrest,24-08-2023,1,5,1083,924,329,45193,1,0
18051,38252,Surrender,17-04-2025,1,5,1083,438,328,45195,1,0
18052,36268,Surrender,23-11-2025,1,5,1083,525,326,45202,1,0
18053,38183,Surrender,16-07-2023,1,5,1083,615,333,45206,1,0
18054,14753,Arrest,15-07-2023,1,5,1083,1281,326,45207,1,0
18055,14753,Arrest,03-08-2023,1,5,1083,215,326,45208,1,0
18056,11301,Arrest,20-09-2023,1,5,1083,659,334,45209,1,0
18057,17844,Arrest,23-05-2025,1,5,1083,1479,326,45217,1,0
18058,6694,Arrest,15-09-2025,1,5,1083,1481,325,45220,1,0
18059,8899,Arrest,08-05-2024,1,5,1084,4,326,45226,1,0
18060,14405,Surrender,04-05-2024,1,5,1084,881,331,45227,1,0
18061,21501,Surrender,29-11-2024,1,5,1084,1274,327,45229,1,0
18062,18692,Surrender,10-06-2025,1,5,1084,943,331,45230,1,0
18063,18188,Arrest,03-10-2025,1,5,1084,800,327,45231,1,0
18064,21760,Arrest,06-10-2025,1,5,1084,1200,330,45233,1,0
18065,11931,Arrest,12-09-2025,1,5,1084,930,327,45243,1,0
18066,23440,Arrest,10-01-2026,1,5,1084,1312,335,45244,1,0
18067,23592,Arrest,26-01-2023,1,5,1084,1112,335,45245,1,0
18068,30998,Surrender,01-10-2023,1,5,1084,973,335,45248,1,0
18069,21546,Arrest,05-06-2024,1,5,1084,15,331,45251,1,0
18070,27374,Arrest,30-06-2024,1,5,1084,835,325,45254,1,0
18071,29857,Surrender,23-08-2024,1,5,1084,482,330,45255,1,0
18072,28627,Arrest,16-11-2024,1,5,1084,38,327,45257,1,0
18073,21807,Surrender,02-05-2025,1,5,1084,533,326,45258,1,0
18074,21807,Surrender,21-04-2025,1,5,1084,553,326,45259,1,0
18075,24425,Surrender,01-07-2025,1,5,1084,1162,327,45260,1,0
18076,30644,Surrender,23-08-2025,1,5,1084,944,331,45261,1,0
18077,30332,Surrender,18-11-2025,1,5,1084,868,331,45263,1,0
18078,32781,Surrender,03-01-2026,1,5,1084,667,326,45266,1,0
18079,7899,Surrender,21-05-2023,1,5,1084,1062,335,45268,1,0
18080,37299,Surrender,09-02-2024,1,5,1084,792,331,45270,1,0
18081,34931,Surrender,02-09-2024,1,5,1084,182,331,45271,1,0
18082,36828,Arrest,31-05-2025,1,5,1084,1278,330,45272,1,0
18083,17566,Arrest,15-07-2025,1,5,1084,604,327,45273,1,0
18084,17566,Surrender,08-07-2025,1,5,1084,1377,327,45274,1,0
18085,8513,Surrender,11-11-2025,1,5,1084,1238,331,45276,1,0
18086,11622,Surrender,08-07-2023,1,5,1085,1435,329,45278,1,0
18087,32711,Surrender,06-09-2023,1,5,1085,741,330,45279,1,0
18088,22176,Surrender,13-11-2023,1,5,1085,1222,331,45280,1,0
18089,15492,Arrest,23-12-2023,1,5,1085,1399,331,45281,1,0
18090,15492,Surrender,15-12-2023,1,5,1085,7,331,45282,1,0
18091,15680,Arrest,13-03-2024,1,5,1085,1031,328,45287,1,0
18092,15916,Surrender,23-02-2025,1,5,1085,9,331,45290,1,0
18093,12938,Surrender,16-04-2025,1,5,1085,1481,330,45292,1,0
18094,30734,Surrender,28-05-2025,1,5,1085,1038,329,45293,1,0
18095,30734,Surrender,02-06-2025,1,5,1085,716,329,45294,1,0
18096,23669,Surrender,06-09-2025,1,5,1085,477,326,45297,1,0
18097,15765,Surrender,02-10-2025,1,5,1085,1010,326,45299,1,0
18098,33370,Arrest,15-02-2023,1,5,1085,699,335,45302,1,0
18099,33370,Arrest,19-02-2023,1,5,1085,1149,335,45303,1,0
18100,35500,Arrest,06-05-2023,1,5,1085,883,331,45307,1,0
18101,22365,Arrest,11-10-2024,1,5,1085,1179,333,45315,1,0
18102,35271,Surrender,29-10-2024,1,5,1085,303,329,45316,1,0
18103,30230,Surrender,04-11-2024,1,5,1085,1260,326,45317,1,0
18104,15050,Arrest,06-06-2025,1,5,1085,994,327,45320,1,0
18105,16854,Surrender,03-06-2025,1,5,1085,469,327,45321,1,0
18106,12589,Surrender,20-06-2025,1,5,1085,1053,331,45322,1,0
18107,31539,Arrest,27-12-2025,1,5,1085,908,333,45329,1,0
18108,12867,Surrender,28-03-2023,1,5,1085,35,330,45332,1,0
18109,30791,Surrender,06-09-2023,1,5,1085,650,335,45333,1,0
18110,21827,Surrender,15-10-2023,1,5,1085,294,335,45336,1,0
18111,16661,Arrest,30-11-2023,1,5,1085,1341,326,45338,1,0
18112,37256,Arrest,13-10-2024,1,5,1085,907,326,45341,1,0
18113,34458,Arrest,13-12-2024,1,5,1085,934,329,45343,1,0
18114,27493,Surrender,10-02-2025,1,5,1085,654,327,45344,1,0
18115,28005,Surrender,26-01-2023,1,5,1085,649,333,45346,1,0
18116,20908,Surrender,11-08-2023,1,5,1085,156,328,45350,1,0
18117,22474,Surrender,08-11-2023,1,5,1085,647,327,45351,1,0
18118,35484,Arrest,01-09-2024,1,5,1085,1498,334,45358,1,0
18119,12499,Surrender,03-02-2025,1,5,1085,1170,326,45362,1,0
18120,17847,Arrest,31-07-2025,1,5,1085,396,327,45365,1,0
18121,13814,Arrest,30-05-2023,1,5,1086,685,332,45368,1,0
18122,13814,Surrender,17-05-2023,1,5,1086,1307,332,45369,1,0
18123,8039,Arrest,18-12-2023,1,5,1086,1317,327,45375,1,0
18124,23507,Surrender,17-02-2024,1,5,1086,1337,325,45376,1,0
18125,18939,Surrender,13-06-2024,1,5,1086,486,332,45380,1,0
18126,8232,Surrender,28-07-2024,1,5,1086,663,329,45382,1,0
18127,25141,Surrender,22-10-2024,1,5,1086,592,331,45384,1,0
18128,25141,Arrest,02-11-2024,1,5,1086,750,331,45385,1,0
18129,25234,Surrender,06-02-2025,1,5,1086,860,334,45386,1,0
18130,24885,Surrender,11-03-2025,1,5,1086,583,327,45388,1,0
18131,8771,Surrender,13-12-2025,1,5,1086,309,334,45394,1,0
18132,12383,Surrender,06-06-2023,1,5,1086,1379,333,45406,1,0
18133,12383,Arrest,23-05-2023,1,5,1086,697,333,45407,1,0
18134,22439,Arrest,25-10-2023,1,5,1086,1071,327,45411,1,0
18135,22832,Arrest,29-03-2024,1,5,1086,338,325,45413,1,0
18136,12373,Arrest,25-04-2024,1,5,1086,692,325,45414,1,0
18137,12814,Arrest,23-05-2024,1,5,1086,1124,331,45415,1,0
18138,12814,Surrender,05-06-2024,1,5,1086,649,331,45416,1,0
18139,36336,Surrender,29-07-2025,1,5,1086,712,326,45419,1,0
18140,30786,Surrender,26-07-2025,1,5,1086,239,335,45420,1,0
18141,30786,Arrest,30-07-2025,1,5,1086,240,335,45421,1,0
18142,36753,Surrender,07-08-2025,1,5,1086,170,329,45422,1,0
18143,37005,Arrest,02-09-2023,1,5,1086,466,325,45425,1,0
18144,20193,Arrest,26-09-2023,1,5,1086,766,334,45426,1,0
18145,8854,Arrest,05-04-2024,1,5,1086,727,334,45429,1,0
18146,13237,Arrest,11-07-2024,1,5,1086,560,335,45431,1,0
18147,7848,Surrender,09-05-2025,1,5,1086,495,333,45433,1,0
18148,13090,Arrest,14-08-2023,1,5,1087,1079,329,45439,1,0
18149,6828,Arrest,22-11-2023,1,5,1087,445,327,45440,1,0
18150,33233,Surrender,25-09-2024,1,5,1087,901,331,45444,1,0
18151,7716,Surrender,22-10-2024,1,5,1087,1036,333,45445,1,0
18152,38583,Arrest,19-01-2026,1,5,1087,4,326,45451,1,0
18153,31398,Arrest,01-03-2023,1,5,1087,1383,330,45453,1,0
18154,39183,Arrest,14-05-2023,1,5,1087,467,328,45454,1,0
18155,39183,Surrender,14-05-2023,1,5,1087,653,328,45455,1,0
18156,29935,Surrender,15-06-2023,1,5,1087,228,333,45457,1,0
18157,39786,Arrest,25-08-2023,1,5,1087,838,331,45460,1,0
18158,11392,Arrest,17-10-2023,1,5,1087,1154,329,45463,1,0
18159,21140,Surrender,10-12-2023,1,5,1087,1419,331,45464,1,0
18160,21140,Surrender,05-12-2023,1,5,1087,1249,331,45465,1,0
18161,22572,Surrender,11-08-2024,1,5,1087,1,329,45468,1,0
18162,29166,Arrest,09-10-2025,1,5,1087,1306,335,45472,1,0
18163,21741,Arrest,25-01-2023,1,5,1087,493,326,45475,1,0
18164,33349,Surrender,04-06-2024,1,5,1087,359,334,45485,1,0
18165,29458,Arrest,03-06-2024,1,5,1087,431,331,45487,1,0
18166,12498,Surrender,02-02-2025,1,5,1087,579,326,45490,1,0
18167,12498,Arrest,30-01-2025,1,5,1087,1274,326,45491,1,0
18168,19138,Surrender,24-11-2025,1,5,1087,2,335,45493,1,0
18169,22971,Surrender,19-08-2023,1,5,1087,1203,328,45495,1,0
18170,17071,Arrest,07-12-2023,1,5,1087,724,325,45496,1,0
18171,16501,Surrender,18-04-2024,1,5,1087,1482,326,45499,1,0
18172,20637,Arrest,30-05-2024,1,5,1087,129,329,45500,1,0
18173,16642,Arrest,15-05-2024,1,5,1087,1421,325,45502,1,0
18174,36254,Surrender,15-11-2024,1,5,1087,772,335,45505,1,0
18175,17326,Surrender,29-03-2025,1,5,1087,323,327,45509,1,0
18176,34234,Arrest,30-01-2024,1,5,1088,609,335,45515,1,0
18177,34234,Arrest,20-02-2024,1,5,1088,1136,335,45516,1,0
18178,32379,Surrender,05-05-2024,1,5,1088,340,327,45517,1,0
18179,20288,Arrest,03-06-2024,1,5,1088,950,328,45518,1,0
18180,36576,Arrest,16-09-2024,1,5,1088,1215,333,45520,1,0
18181,28583,Surrender,08-05-2025,1,5,1088,372,327,45522,1,0
18182,6919,Arrest,13-09-2025,1,5,1088,648,329,45524,1,0
18183,8462,Surrender,27-01-2024,1,5,1088,1218,327,45528,1,0
18184,6517,Arrest,02-04-2025,1,5,1088,741,326,45536,1,0
18185,24193,Surrender,03-06-2025,1,5,1088,726,335,45538,1,0
18186,7668,Surrender,05-04-2023,1,5,1088,400,325,45542,1,0
18187,7668,Arrest,14-04-2023,1,5,1088,770,325,45543,1,0
18188,16903,Surrender,04-07-2023,1,5,1088,1387,326,45549,1,0
18189,34233,Surrender,17-08-2023,1,5,1088,189,326,45550,1,0
18190,9065,Surrender,20-08-2024,1,5,1088,652,328,45556,1,0
18191,19307,Surrender,29-09-2024,1,5,1088,1398,331,45558,1,0
18192,23141,Arrest,10-10-2024,1,5,1088,1421,330,45560,1,0
18193,33089,Arrest,31-07-2025,1,5,1088,1268,329,45567,1,0
18194,23574,Surrender,24-03-2023,1,5,1088,73,335,45573,1,0
18195,36097,Arrest,17-03-2023,1,5,1088,976,335,45575,1,0
18196,29471,Arrest,19-03-2024,1,5,1088,770,334,45579,1,0
18197,24475,Surrender,16-04-2024,1,5,1088,1321,329,45582,1,0
18198,38147,Surrender,10-10-2024,1,5,1088,1049,335,45583,1,0
18199,38147,Surrender,25-09-2024,1,5,1088,202,335,45584,1,0
18200,25644,Arrest,27-11-2024,1,5,1088,1399,326,45587,1,0
18201,25644,Arrest,28-11-2024,1,5,1088,1127,326,45588,1,0
18202,35043,Arrest,30-04-2025,1,5,1088,216,327,45592,1,0
18203,22978,Arrest,18-09-2025,1,5,1088,970,326,45594,1,0
18204,12972,Arrest,15-03-2023,1,5,1089,951,327,45596,1,0
18205,12972,Surrender,03-04-2023,1,5,1089,462,327,45597,1,0
18206,36613,Arrest,04-07-2023,1,5,1089,1227,335,45600,1,0
18207,14831,Arrest,18-06-2024,1,5,1089,986,330,45607,1,0
18208,35611,Arrest,28-01-2025,1,5,1089,208,325,45614,1,0
18209,30615,Surrender,04-06-2025,1,5,1089,1469,333,45617,1,0
18210,26391,Arrest,22-11-2025,1,5,1089,1426,327,45618,1,0
18211,26391,Surrender,27-11-2025,1,5,1089,700,327,45619,1,0
18212,18119,Surrender,29-01-2023,1,5,1089,605,335,45620,1,0
18213,6259,Arrest,26-01-2023,1,5,1089,1454,327,45621,1,0
18214,38356,Surrender,13-02-2024,1,5,1089,1357,334,45625,1,0
18215,30358,Surrender,20-06-2024,1,5,1089,79,334,45629,1,0
18216,24058,Surrender,11-09-2024,1,5,1089,1279,326,45630,1,0
18217,939,Arrest,26-01-2025,1,5,1089,786,331,45633,1,0
18218,35374,Surrender,04-02-2025,1,5,1089,695,335,45634,1,0
18219,11491,Surrender,23-05-2025,1,5,1089,473,328,45637,1,0
18220,7092,Surrender,28-06-2023,1,5,1089,509,331,45642,1,0
18221,27817,Surrender,16-10-2024,1,5,1089,252,335,45654,1,0
18222,38406,Surrender,26-01-2025,1,5,1089,308,330,45656,1,0
18223,16684,Surrender,24-09-2025,1,5,1089,810,328,45660,1,0
18224,20478,Surrender,26-09-2023,1,5,1089,472,331,45662,1,0
18225,23696,Arrest,20-04-2025,1,5,1089,1326,325,45664,1,0
18226,6616,Surrender,07-06-2023,1,5,1090,778,327,45670,1,0
18227,6869,Arrest,20-03-2024,1,5,1090,696,333,45674,1,0
18228,7398,Surrender,10-02-2025,1,5,1090,392,327,45676,1,0
18229,37263,Surrender,23-02-2025,1,5,1090,259,335,45677,1,0
18230,37263,Arrest,14-02-2025,1,5,1090,1167,335,45678,1,0
18231,11726,Surrender,11-05-2025,1,5,1090,1410,328,45680,1,0
18232,28955,Surrender,29-05-2025,1,5,1090,763,333,45682,1,0
18233,29336,Surrender,11-06-2023,1,5,1090,1386,335,45686,1,0
18234,19031,Arrest,14-03-2024,1,5,1090,541,326,45692,1,0
18235,24646,Arrest,14-06-2024,1,5,1090,1360,335,45693,1,0
18236,15931,Arrest,05-05-2025,1,5,1090,111,335,45695,1,0
18237,21831,Arrest,26-06-2025,1,5,1090,194,328,45696,1,0
18238,21831,Surrender,13-07-2025,1,5,1090,880,328,45697,1,0
18239,23223,Arrest,03-07-2025,1,5,1090,705,331,45698,1,0
18240,29856,Arrest,05-03-2023,1,5,1090,504,331,45700,1,0
18241,18603,Surrender,24-02-2024,1,5,1090,617,334,45704,1,0
18242,15016,Arrest,03-05-2025,1,5,1090,133,331,45707,1,0
18243,32303,Surrender,18-06-2025,1,5,1090,254,333,45710,1,0
18244,13838,Surrender,08-10-2025,1,5,1090,1257,326,45713,1,0
18245,32163,Surrender,05-01-2023,1,5,1090,1024,328,45715,1,0
18246,25755,Surrender,08-12-2023,1,5,1090,974,327,45726,1,0
18247,38802,Arrest,24-05-2024,1,5,1090,1484,326,45728,1,0
18248,25221,Surrender,05-08-2024,1,5,1090,835,332,45729,1,0
18249,37246,Arrest,11-09-2024,1,5,1090,898,333,45731,1,0
18250,22524,Surrender,26-05-2023,1,5,1091,2,334,45739,1,0
18251,16592,Surrender,25-05-2023,1,5,1091,1172,335,45742,1,0
18252,6801,Surrender,11-09-2024,1,5,1091,756,330,45743,1,0
18253,6801,Surrender,04-09-2024,1,5,1091,647,330,45744,1,0
18254,22694,Surrender,27-07-2025,1,5,1091,1461,331,45752,1,0
18255,20729,Arrest,03-06-2023,1,5,1091,1489,329,45757,1,0
18256,39530,Surrender,20-02-2024,1,5,1091,57,329,45761,1,0
18257,9027,Arrest,09-07-2024,1,5,1091,667,325,45762,1,0
18258,11981,Arrest,15-02-2025,1,5,1091,1482,328,45766,1,0
18259,13777,Surrender,26-10-2025,1,5,1091,749,334,45770,1,0
18260,15081,Surrender,20-06-2023,1,5,1091,310,328,45773,1,0
18261,26038,Surrender,09-01-2024,1,5,1091,151,327,45775,1,0
18262,26901,Arrest,09-10-2024,1,5,1091,374,329,45778,1,0
18263,7845,Arrest,16-12-2025,1,5,1091,850,329,45779,1,0
18264,7845,Surrender,24-12-2025,1,5,1091,272,329,45780,1,0
18265,20668,Surrender,05-08-2023,1,5,1091,761,329,45786,1,0
18266,20668,Arrest,16-08-2023,1,5,1091,1202,329,45787,1,0
18267,21494,Arrest,27-08-2023,1,5,1091,1385,335,45788,1,0
18268,21494,Surrender,17-09-2023,1,5,1091,1405,335,45789,1,0
18269,6458,Arrest,19-01-2024,1,5,1091,621,327,45790,1,0
18270,23338,Arrest,09-11-2024,1,5,1091,287,335,45792,1,0
18271,899,Surrender,22-12-2024,1,5,1091,314,334,45793,1,0
18272,38098,Surrender,05-01-2025,1,5,1091,594,333,45795,1,0
18273,8605,Surrender,02-06-2025,1,5,1091,924,335,45796,1,0
18274,8605,Arrest,29-05-2025,1,5,1091,1257,335,45797,1,0
18275,15472,Surrender,31-01-2023,1,5,1092,340,327,45800,1,0
18276,15472,Arrest,18-01-2023,1,5,1092,471,327,45801,1,0
18277,23857,Surrender,05-05-2023,1,5,1092,516,328,45805,1,0
18278,35000,Arrest,08-11-2023,1,5,1092,85,326,45807,1,0
18279,18878,Arrest,15-01-2024,1,5,1092,556,329,45808,1,0
18280,8823,Surrender,16-09-2025,1,5,1092,739,326,45815,1,0
18281,30726,Arrest,23-12-2025,1,5,1092,762,327,45817,1,0
18282,14557,Arrest,26-07-2023,1,5,1092,628,331,45823,1,0
18283,21406,Surrender,02-11-2024,1,5,1092,623,334,45830,1,0
18284,12568,Surrender,14-01-2025,1,5,1092,1224,333,45831,1,0
18285,18542,Arrest,16-05-2025,1,5,1092,819,328,45835,1,0
18286,30591,Surrender,20-04-2024,1,5,1092,960,330,45840,1,0
18287,24376,Arrest,17-04-2024,1,5,1092,1470,325,45842,1,0
18288,9656,Arrest,16-08-2024,1,5,1092,1000,331,45843,1,0
18289,2193,Surrender,16-09-2024,1,5,1092,1120,330,45844,1,0
18290,30917,Surrender,06-10-2025,1,5,1092,844,329,45848,1,0
18291,17947,Surrender,03-10-2025,1,5,1092,402,335,45849,1,0
18292,12553,Surrender,13-10-2025,1,5,1092,853,327,45851,1,0
18293,28809,Surrender,03-08-2023,1,5,1092,485,326,45853,1,0
18294,34085,Arrest,10-10-2023,1,5,1092,549,335,45856,1,0
18295,33486,Surrender,08-12-2023,1,5,1092,1309,331,45858,1,0
18296,14323,Arrest,04-08-2024,1,5,1092,853,334,45861,1,0
18297,34562,Arrest,13-08-2024,1,5,1092,1012,326,45863,1,0
18298,17403,Arrest,20-08-2024,1,5,1092,683,334,45864,1,0
18299,37269,Surrender,31-12-2024,1,5,1092,282,328,45866,1,0
18300,21755,Surrender,02-01-2026,1,5,1092,585,327,45870,1,0
18301,18780,Arrest,15-02-2023,1,5,1093,1109,334,45871,1,0
18302,18780,Arrest,12-02-2023,1,5,1093,123,334,45872,1,0
18303,36645,Arrest,30-05-2023,1,5,1093,1198,331,45873,1,0
18304,32434,Arrest,14-06-2023,1,5,1093,307,333,45875,1,0
18305,20015,Arrest,13-07-2023,1,5,1093,62,329,45877,1,0
18306,26537,Arrest,22-08-2023,1,5,1093,124,333,45878,1,0
18307,37096,Surrender,18-06-2024,1,5,1093,913,333,45882,1,0
18308,38441,Surrender,07-11-2024,1,5,1093,842,331,45886,1,0
18309,8730,Arrest,19-12-2024,1,5,1093,960,334,45887,1,0
18310,22578,Surrender,26-05-2025,1,5,1093,432,328,45892,1,0
18311,8491,Arrest,15-11-2025,1,5,1093,9,325,45895,1,0
18312,23964,Arrest,22-06-2023,1,5,1093,222,333,45897,1,0
