CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
21914,MV_ACT,185,1,1
34691,MV_ACT,185,1,1
2675,NDPS,21,1,1
11376,NDPS,21,1,1
11376,BNS,103,1,1
3921,BNS,103,1,1
16149,IT_ACT,66C,1,1
14130,NDPS,21,1,1
14130,BNS,303,1,1
1628,IT_ACT,66C,1,1
25751,IT_ACT,66C,1,1
11661,BNS,115,1,1
11661,BNS,303,1,1
21585,BNS,303,1,1
39533,IT_ACT,66C,1,1
39533,BNS,115,1,1
450,BNS,109,1,1
22842,IT_ACT,67,1,1
22842,MV_ACT,185,1,1
26262,IT_ACT,66C,1,1
26262,MV_ACT,184,1,1
7697,MV_ACT,184,1,1
7697,BNS,109,1,1
33090,MV_ACT,184,1,1
33090,MV_ACT,184,1,1
36152,MV_ACT,184,1,1
31804,IT_ACT,66D,1,1
23685,BNS,109,1,1
23685,IT_ACT,66D,1,1
4827,BNS,103,1,1
36199,NDPS,21,1,1
36199,IT_ACT,67,1,1
37712,MV_ACT,184,1,1
37712,MV_ACT,185,1,1
23264,MV_ACT,184,1,1
16115,NDPS,20,1,1
19848,NDPS,21,1,1
19848,IT_ACT,66D,1,1
22601,IT_ACT,66C,1,1
22601,IT_ACT,66C,1,1
18062,BNS,115,1,1
18062,NDPS,20,1,1
11403,IT_ACT,66C,1,1
3603,NDPS,20,1,1
3603,IT_ACT,66C,1,1
9512,IT_ACT,66D,1,1
18007,MV_ACT,184,1,1
33184,BNS,103,1,1
33184,MV_ACT,184,1,1
19017,NDPS,20,1,1
30728,MV_ACT,184,1,1
30728,BNS,109,1,1
26384,IT_ACT,67,1,1
29671,IT_ACT,67,1,1
29671,NDPS,20,1,1
39412,MV_ACT,185,1,1
3710,BNS,310,1,1
3710,IT_ACT,67,1,1
27180,IT_ACT,66C,1,1
27180,IT_ACT,66D,1,1
23252,MV_ACT,184,1,1
39605,NDPS,22,1,1
23495,NDPS,20,1,1
23495,NDPS,22,1,1
25834,BNS,310,1,1
31056,BNS,109,1,1
31330,BNS,310,1,1
31330,BNS,109,1,1
37450,NDPS,22,1,1
37450,MV_ACT,185,1,1
9743,NDPS,22,1,1
9743,MV_ACT,185,1,1
17503,MV_ACT,185,1,1
37207,MV_ACT,185,1,1
37207,IT_ACT,67,1,1
39156,BNS,115,1,1
39156,IT_ACT,67,1,1
34406,BNS,115,1,1
34406,IT_ACT,67,1,1
32512,BNS,103,1,1
32512,IT_ACT,67,1,1
2221,BNS,303,1,1
2221,NDPS,22,1,1
3602,NDPS,21,1,1
3602,MV_ACT,184,1,1
90,MV_ACT,184,1,1
90,MV_ACT,184,1,1
32545,IT_ACT,67,1,1
32545,IT_ACT,66D,1,1
21089,NDPS,20,1,1
21089,NDPS,22,1,1
39670,BNS,115,1,1
18378,NDPS,20,1,1
18378,BNS,115,1,1
4629,IT_ACT,66C,1,1
29860,IT_ACT,66D,1,1
3831,IT_ACT,67,1,1
14062,IT_ACT,66C,1,1
9367,MV_ACT,185,1,1
3922,NDPS,22,1,1
19636,NDPS,22,1,1
19636,MV_ACT,184,1,1
104,NDPS,20,1,1
104,BNS,115,1,1
5016,MV_ACT,185,1,1
5016,MV_ACT,185,1,1
33179,NDPS,21,1,1
33179,BNS,109,1,1
19325,NDPS,21,1,1
3931,MV_ACT,184,1,1
3931,MV_ACT,184,1,1
27348,BNS,103,1,1
4838,MV_ACT,185,1,1
4838,IT_ACT,66D,1,1
14423,NDPS,22,1,1
14423,BNS,115,1,1
12761,NDPS,21,1,1
12761,NDPS,22,1,1
39644,MV_ACT,185,1,1
39644,MV_ACT,185,1,1
33113,IT_ACT,67,1,1
29876,BNS,103,1,1
38263,NDPS,21,1,1
15573,NDPS,20,1,1
3907,IT_ACT,66C,1,1
810,BNS,115,1,1
21356,MV_ACT,184,1,1
21356,BNS,115,1,1
1625,BNS,310,1,1
3930,NDPS,20,1,1
3930,BNS,310,1,1
534,NDPS,22,1,1
534,IT_ACT,66C,1,1
448,IT_ACT,66D,1,1
15173,BNS,303,1,1
29326,MV_ACT,185,1,1
33312,NDPS,22,1,1
23610,BNS,115,1,1
23610,IT_ACT,66D,1,1
26505,NDPS,21,1,1
14027,NDPS,20,1,1
18545,NDPS,20,1,1
18545,NDPS,22,1,1
16529,BNS,310,1,1
20840,BNS,103,1,1
20840,IT_ACT,66D,1,1
16505,MV_ACT,184,1,1
21036,IT_ACT,66C,1,1
21036,BNS,115,1,1
35232,NDPS,20,1,1
35232,MV_ACT,184,1,1
29202,NDPS,21,1,1
29202,MV_ACT,185,1,1
1274,BNS,103,1,1
3183,IT_ACT,66D,1,1
32647,IT_ACT,67,1,1
36117,MV_ACT,185,1,1
36117,MV_ACT,184,1,1
5085,IT_ACT,67,1,1
5085,IT_ACT,67,1,1
4309,NDPS,20,1,1
4309,BNS,303,1,1
25901,IT_ACT,66C,1,1
22882,IT_ACT,66C,1,1
22882,NDPS,20,1,1
7870,MV_ACT,184,1,1
22743,NDPS,20,1,1
22743,IT_ACT,67,1,1
18496,NDPS,20,1,1
18496,MV_ACT,184,1,1
15338,NDPS,22,1,1
22152,NDPS,21,1,1
22152,NDPS,20,1,1
15339,BNS,103,1,1
13937,BNS,103,1,1
13937,BNS,109,1,1
13631,IT_ACT,66C,1,1
13631,NDPS,20,1,1
37243,MV_ACT,185,1,1
37243,IT_ACT,66C,1,1
29349,NDPS,21,1,1
29349,BNS,310,1,1
30769,MV_ACT,185,1,1
30769,NDPS,20,1,1
21736,IT_ACT,66D,1,1
21736,IT_ACT,66D,1,1
23662,BNS,303,1,1
22621,MV_ACT,185,1,1
22621,IT_ACT,66C,1,1
29490,NDPS,20,1,1
13116,NDPS,20,1,1
13116,MV_ACT,185,1,1
20069,MV_ACT,184,1,1
31566,BNS,109,1,1
31566,NDPS,20,1,1
16803,BNS,109,1,1
16803,BNS,310,1,1
27835,BNS,115,1,1
37694,NDPS,20,1,1
37694,BNS,109,1,1
24050,IT_ACT,66D,1,1
24050,MV_ACT,185,1,1
8027,MV_ACT,185,1,1
25763,BNS,115,1,1
25763,NDPS,21,1,1
14307,BNS,115,1,1
6200,NDPS,21,1,1
565,BNS,303,1,1
13420,NDPS,22,1,1
13420,NDPS,22,1,1
26166,MV_ACT,185,1,1
26166,BNS,310,1,1
13823,BNS,109,1,1
6335,NDPS,21,1,1
31996,IT_ACT,66D,1,1
31996,IT_ACT,67,1,1
20927,MV_ACT,184,1,1
26573,MV_ACT,185,1,1
26573,MV_ACT,184,1,1
12071,NDPS,20,1,1
12071,BNS,103,1,1
32199,NDPS,22,1,1
32199,MV_ACT,185,1,1
32052,NDPS,22,1,1
32052,IT_ACT,66D,1,1
27775,MV_ACT,185,1,1
27775,IT_ACT,66D,1,1
19407,MV_ACT,184,1,1
31737,IT_ACT,66D,1,1
31737,IT_ACT,66D,1,1
6535,IT_ACT,66D,1,1
39661,BNS,310,1,1
38905,BNS,310,1,1
38905,BNS,115,1,1
8313,NDPS,21,1,1
25582,IT_ACT,67,1,1
32589,BNS,109,1,1
32589,BNS,103,1,1
24286,BNS,109,1,1
24286,IT_ACT,66C,1,1
37696,BNS,310,1,1
30123,NDPS,22,1,1
28742,NDPS,20,1,1
22307,MV_ACT,184,1,1
22307,NDPS,20,1,1
11827,NDPS,20,1,1
28250,NDPS,22,1,1
32987,IT_ACT,66C,1,1
32987,IT_ACT,66D,1,1
36643,NDPS,21,1,1
36643,IT_ACT,66C,1,1
25025,IT_ACT,66C,1,1
9181,NDPS,20,1,1
26271,IT_ACT,66C,1,1
26271,NDPS,21,1,1
16620,MV_ACT,184,1,1
13718,MV_ACT,185,1,1
13718,IT_ACT,66D,1,1
21212,BNS,310,1,1
21212,NDPS,22,1,1
31064,NDPS,22,1,1
31064,BNS,115,1,1
31200,IT_ACT,67,1,1
31200,BNS,109,1,1
9568,BNS,310,1,1
23636,IT_ACT,67,1,1
23636,MV_ACT,185,1,1
24024,IT_ACT,67,1,1
27847,IT_ACT,66D,1,1
27847,MV_ACT,184,1,1
19955,MV_ACT,184,1,1
19955,NDPS,22,1,1
32975,NDPS,22,1,1
32975,IT_ACT,66D,1,1
25637,MV_ACT,185,1,1
24818,IT_ACT,66D,1,1
24818,MV_ACT,185,1,1
34750,NDPS,21,1,1
34750,NDPS,20,1,1
11332,BNS,103,1,1
11332,BNS,310,1,1
24652,BNS,103,1,1
24652,MV_ACT,185,1,1
38224,MV_ACT,185,1,1
9994,NDPS,20,1,1
9994,NDPS,21,1,1
14100,NDPS,20,1,1
14100,BNS,115,1,1
30473,MV_ACT,184,1,1
25319,IT_ACT,67,1,1
25319,MV_ACT,185,1,1
27397,IT_ACT,67,1,1
27397,IT_ACT,66C,1,1
11273,BNS,109,1,1
37075,NDPS,20,1,1
37075,NDPS,20,1,1
18089,NDPS,20,1,1
18089,NDPS,21,1,1
30362,BNS,103,1,1
34321,MV_ACT,185,1,1
29768,MV_ACT,185,1,1
32478,MV_ACT,184,1,1
32478,NDPS,22,1,1
11379,NDPS,20,1,1
33480,NDPS,20,1,1
33480,IT_ACT,66D,1,1
30252,IT_ACT,66D,1,1
30252,MV_ACT,184,1,1
15370,MV_ACT,184,1,1
36243,IT_ACT,66C,1,1
15441,MV_ACT,184,1,1
15441,MV_ACT,185,1,1
38027,IT_ACT,67,1,1
3166,NDPS,20,1,1
3166,BNS,303,1,1
39439,IT_ACT,66C,1,1
39439,BNS,109,1,1
26606,NDPS,22,1,1
13891,MV_ACT,184,1,1
20566,BNS,115,1,1
34558,MV_ACT,185,1,1
33452,BNS,303,1,1
9240,NDPS,20,1,1
9240,BNS,103,1,1
15143,IT_ACT,66D,1,1
15143,IT_ACT,66C,1,1
39072,IT_ACT,67,1,1
39072,BNS,115,1,1
8220,NDPS,20,1,1
8220,NDPS,21,1,1
6809,NDPS,22,1,1
6809,IT_ACT,67,1,1
17578,BNS,109,1,1
30355,BNS,109,1,1
9165,NDPS,20,1,1
9165,BNS,310,1,1
16409,BNS,303,1,1
16409,IT_ACT,66D,1,1
9256,NDPS,22,1,1
9256,IT_ACT,66D,1,1
28994,MV_ACT,185,1,1
28994,NDPS,22,1,1
7232,NDPS,20,1,1
37188,NDPS,20,1,1
7344,NDPS,21,1,1
7344,IT_ACT,67,1,1
35844,IT_ACT,67,1,1
35844,BNS,109,1,1
35428,IT_ACT,67,1,1
24158,NDPS,20,1,1
24158,NDPS,20,1,1
23813,NDPS,20,1,1
7032,NDPS,22,1,1
7032,IT_ACT,66C,1,1
37628,NDPS,21,1,1
37628,BNS,103,1,1
8860,NDPS,21,1,1
31932,MV_ACT,184,1,1
31932,MV_ACT,184,1,1
37979,BNS,310,1,1
33075,IT_ACT,66C,1,1
33075,BNS,115,1,1
24678,MV_ACT,184,1,1
24678,IT_ACT,66C,1,1
38214,NDPS,22,1,1
35371,IT_ACT,66D,1,1
14792,MV_ACT,184,1,1
14792,NDPS,22,1,1
27221,MV_ACT,185,1,1
23579,NDPS,22,1,1
11891,NDPS,21,1,1
11891,MV_ACT,184,1,1
24585,NDPS,20,1,1
24585,NDPS,20,1,1
36311,IT_ACT,66D,1,1
26106,NDPS,22,1,1
26106,MV_ACT,185,1,1
34416,MV_ACT,184,1,1
20255,MV_ACT,185,1,1
20255,IT_ACT,66D,1,1
23660,MV_ACT,185,1,1
10245,NDPS,21,1,1
10245,NDPS,22,1,1
12807,MV_ACT,185,1,1
18059,IT_ACT,67,1,1
10201,IT_ACT,66D,1,1
10201,MV_ACT,185,1,1
24211,NDPS,22,1,1
24211,NDPS,22,1,1
33390,NDPS,20,1,1
17320,IT_ACT,66D,1,1
17320,MV_ACT,184,1,1
35722,NDPS,20,1,1
34050,NDPS,21,1,1
34050,NDPS,22,1,1
31657,IT_ACT,66C,1,1
8709,MV_ACT,184,1,1
38133,NDPS,20,1,1
10865,BNS,109,1,1
10865,BNS,115,1,1
28700,NDPS,21,1,1
28700,IT_ACT,66D,1,1
20921,MV_ACT,184,1,1
16426,BNS,109,1,1
39447,IT_ACT,67,1,1
39447,IT_ACT,67,1,1
23806,BNS,115,1,1
8144,IT_ACT,66D,1,1
8144,IT_ACT,66C,1,1
8651,MV_ACT,184,1,1
8651,IT_ACT,67,1,1
18341,NDPS,20,1,1
16666,BNS,303,1,1
16666,NDPS,20,1,1
36188,BNS,310,1,1
27595,MV_ACT,185,1,1
37531,MV_ACT,184,1,1
37531,MV_ACT,184,1,1
33137,NDPS,22,1,1
33137,BNS,103,1,1
22962,NDPS,20,1,1
33472,BNS,303,1,1
33472,BNS,303,1,1
21967,NDPS,22,1,1
21967,BNS,103,1,1
15237,NDPS,22,1,1
15237,BNS,103,1,1
28299,NDPS,22,1,1
29272,MV_ACT,184,1,1
16319,BNS,103,1,1
16319,MV_ACT,185,1,1
26680,NDPS,22,1,1
11581,IT_ACT,67,1,1
29630,MV_ACT,184,1,1
16320,IT_ACT,66D,1,1
23539,IT_ACT,67,1,1
32436,BNS,310,1,1
1715,BNS,103,1,1
34070,IT_ACT,66C,1,1
34070,IT_ACT,67,1,1
9544,BNS,103,1,1
9544,BNS,115,1,1
20309,BNS,303,1,1
29195,NDPS,20,1,1
29195,NDPS,20,1,1
24954,MV_ACT,184,1,1
24954,IT_ACT,66D,1,1
35491,IT_ACT,67,1,1
35491,MV_ACT,185,1,1
7603,MV_ACT,184,1,1
7603,NDPS,21,1,1
25482,BNS,115,1,1
25482,BNS,103,1,1
102,NDPS,22,1,1
102,NDPS,22,1,1
34904,MV_ACT,184,1,1
34904,BNS,103,1,1
9587,MV_ACT,185,1,1
21587,IT_ACT,66C,1,1
35714,IT_ACT,66D,1,1
35714,NDPS,22,1,1
39335,NDPS,20,1,1
19528,MV_ACT,185,1,1
12970,MV_ACT,184,1,1
12970,IT_ACT,66C,1,1
24472,IT_ACT,67,1,1
24472,BNS,303,1,1
31587,BNS,109,1,1
31587,IT_ACT,67,1,1
39169,IT_ACT,67,1,1
23533,MV_ACT,184,1,1
23533,BNS,115,1,1
20050,MV_ACT,185,1,1
20050,MV_ACT,185,1,1
12317,BNS,303,1,1
39736,NDPS,20,1,1
39736,IT_ACT,66D,1,1
18485,NDPS,22,1,1
18485,BNS,310,1,1
28576,BNS,115,1,1
36866,BNS,303,1,1
20196,NDPS,21,1,1
5356,NDPS,21,1,1
35188,NDPS,20,1,1
35188,BNS,109,1,1
39428,BNS,310,1,1
19112,BNS,310,1,1
19112,MV_ACT,185,1,1
22848,BNS,310,1,1
22848,NDPS,20,1,1
21739,NDPS,22,1,1
30288,IT_ACT,66D,1,1
28186,IT_ACT,66C,1,1
16283,IT_ACT,67,1,1
16283,NDPS,22,1,1
29032,IT_ACT,67,1,1
29032,BNS,310,1,1
33198,MV_ACT,184,1,1
33198,IT_ACT,66D,1,1
10672,NDPS,22,1,1
27609,IT_ACT,66D,1,1
27609,BNS,303,1,1
37141,NDPS,22,1,1
37141,NDPS,22,1,1
37577,BNS,303,1,1
37577,BNS,310,1,1
24778,NDPS,20,1,1
24778,MV_ACT,184,1,1
33110,NDPS,21,1,1
33110,MV_ACT,185,1,1
15424,BNS,310,1,1
15424,BNS,303,1,1
27088,BNS,109,1,1
15888,NDPS,20,1,1
15888,MV_ACT,185,1,1
31210,IT_ACT,67,1,1
31210,IT_ACT,66D,1,1
38960,BNS,115,1,1
33019,BNS,303,1,1
34538,IT_ACT,66C,1,1
34538,BNS,310,1,1
24139,BNS,109,1,1
24139,MV_ACT,185,1,1
23063,NDPS,20,1,1
19115,BNS,310,1,1
19115,NDPS,21,1,1
14739,BNS,109,1,1
14739,IT_ACT,66C,1,1
12544,NDPS,20,1,1
6785,MV_ACT,185,1,1
26693,IT_ACT,67,1,1
27290,IT_ACT,67,1,1
27290,MV_ACT,184,1,1
12716,NDPS,20,1,1
12716,IT_ACT,66C,1,1
39660,BNS,303,1,1
39660,IT_ACT,66D,1,1
7702,BNS,103,1,1
13959,MV_ACT,185,1,1
7376,MV_ACT,184,1,1
7376,IT_ACT,66D,1,1
14599,BNS,109,1,1
18486,NDPS,21,1,1
18486,BNS,310,1,1
37643,MV_ACT,184,1,1
25741,NDPS,22,1,1
25741,NDPS,21,1,1
21611,NDPS,22,1,1
28209,IT_ACT,67,1,1
28209,BNS,109,1,1
24538,BNS,115,1,1
35337,IT_ACT,67,1,1
35337,BNS,109,1,1
39552,BNS,103,1,1
39552,IT_ACT,66C,1,1
25408,BNS,310,1,1
32029,BNS,115,1,1
36377,NDPS,20,1,1
32718,NDPS,21,1,1
32718,BNS,310,1,1
37848,BNS,109,1,1
36024,NDPS,20,1,1
36024,MV_ACT,184,1,1
11069,NDPS,22,1,1
19936,MV_ACT,184,1,1
26205,NDPS,20,1,1
26205,MV_ACT,184,1,1
8492,MV_ACT,184,1,1
28813,IT_ACT,67,1,1
14570,NDPS,21,1,1
17851,MV_ACT,185,1,1
17851,IT_ACT,66D,1,1
12312,NDPS,21,1,1
20501,BNS,310,1,1
20501,BNS,303,1,1
21825,BNS,115,1,1
20429,IT_ACT,66C,1,1
20429,MV_ACT,185,1,1
36565,MV_ACT,184,1,1
38494,NDPS,20,1,1
24841,NDPS,21,1,1
24841,BNS,115,1,1
36901,NDPS,22,1,1
36901,NDPS,20,1,1
35862,BNS,310,1,1
27718,BNS,109,1,1
34141,NDPS,22,1,1
34141,NDPS,21,1,1
30010,MV_ACT,185,1,1
35659,NDPS,22,1,1
21558,NDPS,21,1,1
25415,NDPS,22,1,1
28960,IT_ACT,66C,1,1
28960,MV_ACT,185,1,1
23116,MV_ACT,185,1,1
6365,MV_ACT,185,1,1
39406,BNS,115,1,1
35261,MV_ACT,185,1,1
35888,IT_ACT,66D,1,1
39277,NDPS,21,1,1
39277,BNS,109,1,1
22665,MV_ACT,185,1,1
30924,IT_ACT,66D,1,1
8418,BNS,109,1,1
8418,NDPS,22,1,1
20508,IT_ACT,66C,1,1
6480,BNS,109,1,1
37672,MV_ACT,184,1,1
25169,IT_ACT,66D,1,1
20510,NDPS,20,1,1
20510,BNS,103,1,1
19111,BNS,310,1,1
13664,IT_ACT,67,1,1
13664,IT_ACT,67,1,1
7543,MV_ACT,185,1,1
7543,BNS,303,1,1
38233,MV_ACT,185,1,1
26423,MV_ACT,184,1,1
14810,NDPS,22,1,1
37035,IT_ACT,66C,1,1
22108,MV_ACT,184,1,1
22108,IT_ACT,66D,1,1
15547,MV_ACT,185,1,1
15547,IT_ACT,66D,1,1
36765,IT_ACT,66D,1,1
27921,MV_ACT,185,1,1
22486,MV_ACT,184,1,1
22486,NDPS,20,1,1
14840,NDPS,21,1,1
11985,IT_ACT,67,1,1
15214,IT_ACT,66C,1,1
15214,MV_ACT,184,1,1
36624,IT_ACT,66C,1,1
28004,MV_ACT,185,1,1
12724,BNS,310,1,1
12724,NDPS,20,1,1
25761,MV_ACT,185,1,1
9710,BNS,310,1,1
9710,NDPS,22,1,1
29830,MV_ACT,185,1,1
37575,MV_ACT,185,1,1
17192,NDPS,20,1,1
11201,BNS,115,1,1
11201,MV_ACT,185,1,1
38900,NDPS,20,1,1
38900,MV_ACT,185,1,1
25306,BNS,303,1,1
6622,NDPS,20,1,1
6622,BNS,109,1,1
7111,IT_ACT,67,1,1
2008,IT_ACT,66C,1,1
27275,IT_ACT,66C,1,1
22055,IT_ACT,66C,1,1
39492,IT_ACT,66C,1,1
21671,MV_ACT,185,1,1
15393,BNS,310,1,1
39484,MV_ACT,185,1,1
15189,IT_ACT,66C,1,1
15189,BNS,303,1,1
39185,BNS,109,1,1
39185,BNS,115,1,1
12585,BNS,109,1,1
12585,BNS,310,1,1
26235,BNS,115,1,1
26235,NDPS,21,1,1
32939,BNS,115,1,1
32939,IT_ACT,66C,1,1
22038,NDPS,21,1,1
22038,IT_ACT,67,1,1
11546,BNS,103,1,1
11546,MV_ACT,185,1,1
9746,NDPS,20,1,1
9746,IT_ACT,67,1,1
33371,MV_ACT,185,1,1
10097,BNS,109,1,1
10097,MV_ACT,184,1,1
19671,MV_ACT,185,1,1
19671,IT_ACT,66C,1,1
35263,BNS,310,1,1
29825,NDPS,22,1,1
12238,BNS,310,1,1
22171,BNS,103,1,1
22171,IT_ACT,66C,1,1
21464,MV_ACT,184,1,1
21464,IT_ACT,67,1,1
35062,NDPS,20,1,1
35062,NDPS,21,1,1
19294,MV_ACT,185,1,1
14145,BNS,303,1,1
38604,BNS,303,1,1
38604,BNS,109,1,1
12587,IT_ACT,67,1,1
12587,BNS,310,1,1
36478,IT_ACT,66D,1,1
36478,IT_ACT,66D,1,1
17375,BNS,310,1,1
17375,BNS,303,1,1
25568,IT_ACT,66C,1,1
25568,NDPS,21,1,1
37045,IT_ACT,66D,1,1
37045,NDPS,22,1,1
26799,BNS,303,1,1
13384,MV_ACT,184,1,1
11822,IT_ACT,66D,1,1
25314,MV_ACT,185,1,1
23973,MV_ACT,185,1,1
14653,MV_ACT,184,1,1
14653,MV_ACT,185,1,1
29287,BNS,303,1,1
29287,IT_ACT,66D,1,1
25510,MV_ACT,185,1,1
25510,IT_ACT,66D,1,1
37844,MV_ACT,185,1,1
29724,MV_ACT,184,1,1
26673,BNS,303,1,1
37515,BNS,310,1,1
33996,IT_ACT,67,1,1
17712,IT_ACT,67,1,1
17712,NDPS,20,1,1
11792,NDPS,20,1,1
11792,IT_ACT,67,1,1
29901,IT_ACT,67,1,1
19511,BNS,103,1,1
27815,IT_ACT,66C,1,1
27815,BNS,103,1,1
8772,IT_ACT,66D,1,1
14974,IT_ACT,66C,1,1
24259,IT_ACT,66D,1,1
11713,BNS,303,1,1
30333,IT_ACT,67,1,1
7201,IT_ACT,66D,1,1
25146,IT_ACT,66D,1,1
25146,NDPS,21,1,1
36455,NDPS,22,1,1
36455,BNS,103,1,1
38195,MV_ACT,184,1,1
21194,MV_ACT,185,1,1
11445,BNS,310,1,1
28723,MV_ACT,185,1,1
28723,BNS,109,1,1
35933,MV_ACT,185,1,1
35933,BNS,115,1,1
39295,MV_ACT,185,1,1
27896,MV_ACT,184,1,1
27896,IT_ACT,66C,1,1
26084,MV_ACT,184,1,1
26084,NDPS,22,1,1
34974,IT_ACT,67,1,1
34974,NDPS,20,1,1
23259,IT_ACT,66D,1,1
28836,BNS,303,1,1
8734,BNS,310,1,1
12040,NDPS,22,1,1
12040,IT_ACT,66C,1,1
23096,BNS,109,1,1
23096,BNS,103,1,1
9865,IT_ACT,66C,1,1
9865,IT_ACT,66C,1,1
28365,MV_ACT,184,1,1
24704,MV_ACT,185,1,1
24704,NDPS,20,1,1
17080,BNS,310,1,1
17080,IT_ACT,66D,1,1
25011,BNS,115,1,1
25011,BNS,310,1,1
29282,BNS,310,1,1
29282,MV_ACT,185,1,1
39737,IT_ACT,66C,1,1
18123,NDPS,20,1,1
18123,IT_ACT,67,1,1
7621,BNS,303,1,1
34274,MV_ACT,184,1,1
34274,BNS,310,1,1
7386,BNS,310,1,1
7386,IT_ACT,66C,1,1
17843,MV_ACT,184,1,1
17843,BNS,310,1,1
10198,BNS,310,1,1
10198,NDPS,22,1,1
15096,NDPS,22,1,1
15096,BNS,115,1,1
11095,MV_ACT,184,1,1
31243,IT_ACT,66C,1,1
31243,MV_ACT,184,1,1
15120,NDPS,20,1,1
15120,BNS,115,1,1
34764,NDPS,22,1,1
34764,IT_ACT,67,1,1
31388,MV_ACT,184,1,1
17129,BNS,109,1,1
17129,BNS,115,1,1
24761,BNS,103,1,1
27939,NDPS,22,1,1
26454,NDPS,20,1,1
26454,BNS,109,1,1
22480,BNS,109,1,1
22480,NDPS,20,1,1
11038,MV_ACT,184,1,1
11038,MV_ACT,184,1,1
14371,BNS,109,1,1
30595,BNS,103,1,1
24172,IT_ACT,66C,1,1
24172,NDPS,20,1,1
28124,NDPS,20,1,1
30967,IT_ACT,67,1,1
19439,BNS,115,1,1
38106,BNS,103,1,1
12167,MV_ACT,184,1,1
26437,NDPS,20,1,1
26437,IT_ACT,66C,1,1
22481,NDPS,20,1,1
22481,NDPS,20,1,1
35829,NDPS,20,1,1
35829,IT_ACT,67,1,1
37541,MV_ACT,184,1,1
39979,BNS,303,1,1
39979,IT_ACT,67,1,1
30902,NDPS,21,1,1
11164,IT_ACT,66C,1,1
11007,NDPS,21,1,1
9558,NDPS,21,1,1
18597,BNS,115,1,1
18597,BNS,303,1,1
32061,MV_ACT,184,1,1
32061,BNS,310,1,1
21009,MV_ACT,184,1,1
22063,NDPS,22,1,1
33236,BNS,115,1,1
33236,MV_ACT,185,1,1
27666,BNS,103,1,1
27666,MV_ACT,185,1,1
27927,MV_ACT,185,1,1
37975,IT_ACT,66D,1,1
37975,MV_ACT,185,1,1
23304,MV_ACT,185,1,1
23304,IT_ACT,67,1,1
31225,NDPS,22,1,1
11853,BNS,103,1,1
22539,NDPS,21,1,1
22539,IT_ACT,66D,1,1
16662,IT_ACT,66D,1,1
16116,NDPS,20,1,1
6201,MV_ACT,184,1,1
31418,BNS,103,1,1
31418,BNS,103,1,1
38867,BNS,115,1,1
17913,BNS,310,1,1
17913,MV_ACT,184,1,1
23207,NDPS,20,1,1
21401,MV_ACT,185,1,1
21401,IT_ACT,67,1,1
9684,BNS,310,1,1
9684,NDPS,21,1,1
19369,BNS,303,1,1
24642,NDPS,20,1,1
24642,BNS,103,1,1
27526,IT_ACT,66D,1,1
570,MV_ACT,184,1,1
35535,BNS,103,1,1
37348,NDPS,22,1,1
37348,MV_ACT,185,1,1
34439,NDPS,20,1,1
10960,NDPS,22,1,1
17760,IT_ACT,67,1,1
20866,MV_ACT,185,1,1
10855,BNS,310,1,1
10855,MV_ACT,185,1,1
9437,MV_ACT,185,1,1
21775,MV_ACT,185,1,1
24380,NDPS,20,1,1
14236,BNS,303,1,1
14236,BNS,115,1,1
33469,MV_ACT,184,1,1
33469,IT_ACT,66D,1,1
32673,BNS,303,1,1
10793,BNS,310,1,1
8090,NDPS,20,1,1
34498,NDPS,20,1,1
664,BNS,115,1,1
664,IT_ACT,67,1,1
22605,IT_ACT,66D,1,1
22605,IT_ACT,66D,1,1
37539,IT_ACT,67,1,1
20738,MV_ACT,184,1,1
7894,MV_ACT,184,1,1
7894,NDPS,22,1,1
24763,BNS,103,1,1
32894,NDPS,21,1,1
32894,NDPS,21,1,1
7552,NDPS,21,1,1
19580,NDPS,20,1,1
30651,BNS,303,1,1
30651,BNS,103,1,1
20918,IT_ACT,67,1,1
20918,MV_ACT,185,1,1
35553,NDPS,20,1,1
31256,IT_ACT,66C,1,1
31256,NDPS,21,1,1
17268,NDPS,21,1,1
17268,NDPS,22,1,1
8510,MV_ACT,184,1,1
24964,NDPS,20,1,1
28709,NDPS,22,1,1
38228,BNS,109,1,1
38228,NDPS,21,1,1
16577,MV_ACT,184,1,1
16577,BNS,115,1,1
38507,MV_ACT,185,1,1
38507,MV_ACT,184,1,1
26073,MV_ACT,184,1,1
19004,MV_ACT,184,1,1
33995,MV_ACT,184,1,1
33995,IT_ACT,67,1,1
23201,MV_ACT,184,1,1
17099,NDPS,20,1,1
17099,NDPS,21,1,1
8871,NDPS,20,1,1
8871,BNS,103,1,1
32156,MV_ACT,184,1,1
32156,IT_ACT,67,1,1
32765,BNS,103,1,1
33879,MV_ACT,184,1,1
37253,NDPS,22,1,1
18125,NDPS,22,1,1
18125,BNS,115,1,1
15714,IT_ACT,66D,1,1
24728,NDPS,22,1,1
10837,BNS,310,1,1
20031,IT_ACT,67,1,1
20031,NDPS,22,1,1
19680,BNS,303,1,1
19680,BNS,103,1,1
12419,BNS,115,1,1
8049,BNS,310,1,1
27970,BNS,109,1,1
21268,NDPS,20,1,1
21268,NDPS,21,1,1
12035,BNS,303,1,1
12035,BNS,310,1,1
16093,MV_ACT,185,1,1
35324,NDPS,20,1,1
35324,MV_ACT,185,1,1
28668,IT_ACT,67,1,1
